person_income,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
19312,2800,8,0,3,661,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
192351,30000,17,0,4,577,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
206648,18000,8,0,4,537,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
205046,10000,11,0,4,646,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
190735,25000,14,0,2,653,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
204872,13000,12,0,3,654,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
100758,25000,11,0,2,635,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
133231,25000,15,0,2,675,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
18923,2500,12,0,3,618,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
161894,5000,16,0,2,609,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
205144,20000,7,0,2,545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
121617,25000,14,0,2,629,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
136206,25000,12,0,4,539,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
144915,25000,10,0,4,593,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
145233,25000,10,0,2,683,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
145002,25000,9,0,2,670,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
110953,25000,15,0,2,662,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
19414,1000,7,0,4,681,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
130096,25000,15,0,3,636,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
157292,25000,10,0,3,677,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
156995,25000,16,0,2,656,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
156952,25000,11,0,4,674,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
205005,20000,12,0,4,587,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
205060,12000,13,0,2,658,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
203782,14000,11,0,3,581,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
203368,24250,12,0,3,606,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
203403,20000,11,0,3,648,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
202715,1800,11,0,3,563,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
202525,35000,10,0,2,589,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
161487,25000,10,0,2,641,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19677,3300,6,0,4,637,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
161952,25000,16,0,3,578,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
161560,25000,10,0,2,660,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
19423,3200,18,0,2,586,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
163134,25000,11,0,4,567,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
163683,25000,12,0,4,582,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
174972,25000,9,0,4,712,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
181016,25000,10,0,3,674,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
198920,9600,5,0,3,532,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
184800,24000,15,0,2,670,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198862,20000,10,0,4,658,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
199407,25000,19,0,4,669,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
198803,20000,6,0,4,681,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
20044,6000,7,0,2,618,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
20401,2275,13,0,4,573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19859,2000,6,0,3,491,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
178660,25000,14,0,3,590,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
20421,5600,12,0,4,587,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20353,3625,17,0,2,648,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
20297,5500,7,0,3,687,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
210932,25000,8,0,2,621,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
20405,2000,12,0,3,590,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
223194,25000,12,0,2,676,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
195560,25000,11,0,2,677,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
194140,30000,7,0,4,651,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
193337,35000,10,0,4,602,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
270992,25000,11,0,4,652,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
20221,5000,8,0,4,572,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
20678,4375,9,0,4,528,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
60742,24750,14,0,3,638,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
72805,24750,9,0,3,655,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
102011,24500,13,0,4,627,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
20896,2000,10,0,2,596,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
111283,24500,11,0,4,694,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
192873,35000,7,0,2,684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
193174,12000,16,0,4,547,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
193249,12000,9,0,4,586,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
192954,25000,12,0,4,694,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
152227,10000,14,0,4,639,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
65399,24250,13,0,4,663,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
75928,24250,10,0,4,528,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
21627,3900,11,0,3,636,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
83235,24250,17,0,4,603,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
68297,24250,14,0,2,507,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
89977,24250,15,0,2,692,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
79510,24250,15,0,2,604,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
109050,24250,12,0,3,622,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
94635,24250,17,0,3,643,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
120966,24250,12,0,2,565,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
124437,24250,15,0,2,718,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
193147,9000,11,0,3,625,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
192914,15000,11,0,4,614,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
192806,20000,16,0,3,690,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
193097,25000,15,0,2,564,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
193082,13750,11,0,4,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192841,15250,15,0,4,648,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
193300,20000,13,0,2,531,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
21205,4750,13,0,2,658,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
135292,24250,11,0,3,574,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
21363,6000,10,0,4,671,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
139035,24250,11,0,2,633,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
173511,24250,11,0,3,631,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
345520,24250,12,0,3,652,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
130762,24150,14,0,3,683,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
52596,24000,13,0,3,693,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57326,24000,11,0,4,603,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
58262,24000,16,0,2,522,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
58620,24000,11,0,3,664,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
55113,24000,16,0,2,645,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
63361,24000,10,0,2,592,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
22107,2250,15,0,3,636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
57356,24000,17,0,2,672,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
21790,1000,11,0,2,686,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
59680,24000,17,0,4,590,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
72720,24000,7,0,4,636,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
73024,24000,10,0,4,580,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
73110,24000,7,0,3,674,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
72902,24000,10,0,2,601,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
75416,24000,7,0,3,620,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
75959,24000,14,0,2,642,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
79222,24000,11,0,2,616,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21824,4975,11,0,3,588,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71875,24000,19,0,2,585,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
80313,24000,11,0,4,632,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
72647,24000,14,0,4,556,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
80492,24000,6,0,3,602,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
75646,24000,16,0,4,639,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
85223,24000,10,0,4,603,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
89735,24000,10,0,2,689,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22364,3000,7,0,4,672,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
90780,24000,12,0,4,499,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
90889,24000,10,0,3,643,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
90911,24000,11,0,3,589,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
83953,24000,15,0,3,646,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
94644,24000,13,0,3,613,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
22616,2000,11,0,3,567,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
96989,24000,10,0,2,603,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
22867,3500,7,0,4,647,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22583,4000,5,0,2,645,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
90900,24000,12,0,2,672,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
107641,24000,11,0,3,648,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
114870,24000,8,0,2,653,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
100479,24000,19,0,3,590,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
114958,24000,6,0,4,704,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
22882,4900,14,0,4,674,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
22392,5000,11,0,2,594,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
120498,24000,12,0,4,626,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
132873,24000,15,0,4,701,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
22635,6250,6,0,4,602,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
118299,24000,11,0,2,503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125665,24000,20,0,4,657,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144904,24000,9,0,4,638,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
144882,24000,12,0,4,646,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
130649,24000,20,0,3,678,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
149622,24000,16,0,4,684,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
22957,2500,15,0,2,594,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
157225,24000,11,0,3,538,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
163004,24000,10,0,2,662,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
163035,24000,13,0,2,636,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
138731,24000,20,0,3,613,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
180804,24000,7,0,4,573,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
166378,24000,16,0,2,714,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22684,13000,7,0,3,640,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22366,6250,10,0,4,637,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
187161,24000,10,0,4,633,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
178439,24000,18,0,2,615,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
204962,24000,11,0,2,552,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
22673,2500,11,0,3,670,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
53633,23975,11,0,2,678,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
144983,23750,13,0,2,676,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
67032,23600,11,0,3,624,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
22664,10000,12,0,2,649,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
123299,23600,13,0,4,555,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
91275,23575,14,0,4,613,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22564,4000,11,0,2,684,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
22786,5400,15,0,2,647,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
22450,4000,11,0,3,580,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22666,3375,11,0,2,630,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
81701,23400,7,0,2,589,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
52984,23000,11,0,3,621,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
68579,23000,11,0,2,665,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
73014,23000,12,0,4,668,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22608,1200,11,0,4,615,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
76932,23000,9,0,3,604,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
78955,23000,11,0,4,620,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
82567,23000,9,0,2,558,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
22466,3000,9,0,3,603,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
97251,23000,11,0,2,683,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
106607,23000,14,0,2,641,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
71385,22750,11,0,4,521,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
84865,22500,14,0,2,655,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22789,3000,11,0,3,663,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
84801,22500,18,0,2,605,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
88421,22400,16,0,4,708,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
23071,5000,9,0,3,571,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
43042,22250,12,0,3,678,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
53119,22000,13,0,2,597,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
63311,22000,10,0,2,689,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
23597,4200,14,0,4,675,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
69308,22000,9,0,3,591,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
70598,22000,14,0,2,616,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
73044,22000,10,0,4,640,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
73043,22000,14,0,2,593,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
23627,3000,9,0,2,649,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
68198,22000,17,0,3,645,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
85089,22000,11,0,4,537,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
80358,22000,11,0,2,635,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
90025,22000,10,0,3,640,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
93232,22000,9,0,2,625,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
23497,3625,8,0,3,557,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
93314,22000,6,0,3,643,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23543,6000,8,0,3,631,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
97038,22000,11,0,4,653,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
100246,22000,12,0,2,623,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
23667,7400,13,0,2,662,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
23719,4000,7,0,3,667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
101575,22000,11,0,4,586,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
94168,22000,11,0,3,719,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
99394,22000,17,0,2,646,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
23504,3500,14,0,3,646,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
120500,22000,7,0,4,646,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
133195,22000,11,0,3,643,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
24148,4950,11,0,2,594,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
69353,21700,11,0,2,664,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
65946,21600,13,0,2,605,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
68677,21600,20,0,4,646,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
76687,21600,14,0,3,655,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99087,21600,13,0,3,597,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
94523,21600,11,0,3,679,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
24092,2400,10,0,3,654,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
135365,21600,7,0,2,556,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24420,7000,5,0,4,694,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23948,3000,11,0,4,587,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
71718,21500,16,0,3,620,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
84999,21500,9,0,3,701,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
140396,21500,15,0,3,572,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
73404,21450,7,0,4,671,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
38473,21250,12,0,3,599,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
57546,21250,10,0,2,610,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
62422,21250,6,0,2,588,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
23993,5000,14,0,2,691,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
64732,21250,10,0,3,645,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
23955,9250,11,0,2,618,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
68154,21250,15,0,3,672,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
79138,21250,15,0,4,650,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
42536,21000,12,0,4,687,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
23888,1400,14,0,4,535,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24013,3000,11,0,4,604,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48929,21000,6,0,4,601,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24121,1000,11,0,3,612,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
51379,21000,17,0,4,666,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
76364,21000,11,0,2,645,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
24297,4000,7,0,4,678,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
71599,21000,10,0,3,644,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
85496,21000,13,0,4,614,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
79163,21000,14,0,3,627,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90944,21000,10,0,3,523,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
23973,5000,15,0,3,571,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
75181,21000,16,0,4,546,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
95767,21000,7,0,2,640,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
96788,21000,11,0,3,648,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
101708,21000,10,0,4,593,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
103023,21000,13,0,3,658,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
113027,21000,9,0,3,701,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
98366,21000,16,0,3,702,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
117668,21000,7,0,3,711,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
117297,21000,11,0,3,570,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
120885,21000,16,0,3,637,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24183,7500,11,0,2,621,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23664,6250,6,0,3,637,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
150692,21000,8,0,2,534,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
151100,21000,12,0,3,577,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
99197,20900,12,0,2,638,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
24468,15000,9,0,2,548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61015,20500,7,0,3,676,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
84845,20500,13,0,3,641,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
24872,2100,8,0,4,630,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
97140,20400,10,0,3,805,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
65613,20375,7,0,2,518,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
32325,20050,9,0,2,652,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
40881,20000,10,0,3,600,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24766,5000,11,0,4,649,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
24995,9250,10,0,4,576,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
43287,20000,12,0,4,600,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
46375,20000,14,0,4,654,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
39416,20000,12,0,4,593,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46636,20000,13,0,2,614,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
25168,6400,10,0,4,638,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47473,20000,11,0,4,633,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
40632,20000,16,0,2,649,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
41468,20000,8,0,4,591,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48897,20000,12,0,3,656,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
44226,20000,11,0,2,637,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
25012,4800,5,0,3,682,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
51210,20000,13,0,4,645,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
51305,20000,6,0,4,602,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
25295,5650,15,0,2,637,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
24930,3625,11,0,3,662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45716,20000,16,0,3,447,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
46683,20000,11,0,4,636,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
54870,20000,7,0,4,631,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
55291,20000,10,0,2,632,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
54919,20000,11,0,2,670,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
25141,1200,7,0,3,700,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
54899,20000,13,0,3,650,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
47903,20000,14,0,2,665,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
56744,20000,10,0,2,582,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
58440,20000,10,0,3,656,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
51628,20000,12,0,3,635,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
58859,20000,11,0,4,672,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
24521,7500,5,0,4,612,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
60235,20000,6,0,4,615,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
25654,4000,5,0,2,725,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
61114,20000,7,0,3,639,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
60990,20000,13,0,2,691,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
61072,20000,13,0,2,681,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25229,5000,14,0,3,604,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
53980,20000,15,0,4,688,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61918,20000,11,0,3,672,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
62299,20000,11,0,3,680,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
62192,20000,10,0,3,640,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
62045,20000,12,0,3,629,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
62350,20000,13,0,2,677,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
